,university 1,university 2,cosine distance,jaccard distance
863,marnix,hku,0.7134560548925942,0.8327702702702703
864,hku,hku,0.0,0.0
865, Amsterdam University College,hku,0.8537263728709157,0.9249492900608519
866,avans,hku,0.6991117779968573,0.8471731448763251
867, UVH ,hku,0.8134304767295961,0.9187979539641944
868,vlhuas ,hku,0.9096370818900923,0.95625
869,Windesheim,hku,0.7646203985653264,0.8781038374717833
870,AHK ,hku,0.6917402346987673,0.8206599713055954
871, TIAS ,hku,0.7287677396915048,0.8629032258064516
872,BUAS ,hku,0.752505304148107,0.8591331269349846
873,TU Delft,hku,0.84957633683083,0.9390862944162437
874, HZ ,hku,0.8065101117449764,0.8963414634146342
875, tio ,hku,0.7321975051374802,0.8490945674044266
876, hogeschool Leiden ,hku,0.8621876345823224,0.9611111111111111
877, rotterdam uas ,hku,0.7029203394775938,0.8369195922989807
878,Fontys,hku,0.7430262420860012,0.8530465949820789
879,Aeres,hku,0.7288244653293446,0.8452611218568665
880,Saxion,hku,0.8148910099337741,0.9
881,NHL Stendedn,hku,0.7600943111093789,0.9016042780748663
882, Universiteit Utrecht ,hku,0.8493574651921865,0.9427083333333334
883,The Hague,hku,0.8904778376803686,0.9446640316205533
884, HAS,hku,0.8160798040513189,0.902834008097166
885, Hotelschool The Hague,hku,0.7720422948949516,0.8718861209964412
886, Design academy Eindhoven ,hku,0.7642309021551341,0.8664546899841017
887, Royal academy of art The Hague,hku,0.7938713978397576,0.8909853249475891
888,Wittenborg,hku,0.806978916561554,0.9015317286652079
889, Royal Conservatoire The Hague,hku,0.8848895937603295,0.9624664879356568
890,codarts,hku,0.8991316769017589,0.953229398663697
891,Webster,hku,0.8450612976032938,0.926605504587156
892,amsterdamuas,hku,0.7062139599076349,0.8307475317348378
893, EUR , Amsterdam University College,0.7542035757366232,0.8782051282051282
894, Leiden University , Amsterdam University College,0.7997700038708002,0.9299229152067274
895, WUR , Amsterdam University College,0.78002932746797,0.8938053097345133
896, rug , Amsterdam University College,0.7932701415177569,0.9255952380952381
897, Maastricht University , Amsterdam University College,0.8110310744470848,0.8962765957446809
898, Vrije Universiteit Amsterdam , Amsterdam University College,0.7342452052206929,0.869431643625192
899, TU Eindhoven , Amsterdam University College,0.8287991039990252,0.9362745098039216
900, University of Twente , Amsterdam University College,0.7492170394475095,0.8921892189218922
901, Tilburg University , Amsterdam University College,0.763479519250839,0.9030662710187933
902, Open University , Amsterdam University College,0.7487682238099607,0.8597785977859779
903, HAN , Amsterdam University College,0.792609661053915,0.9074074074074074
904,ZUYD, Amsterdam University College,0.8145204260322277,0.9120715350223547
905,AUAS , Amsterdam University College,0.7720277951923206,0.8781512605042017
906, international HU , Amsterdam University College,0.8461614926408012,0.9195652173913044
907,tinbergen, Amsterdam University College,0.8802631319821501,0.9367088607594937
908,artez, Amsterdam University College,0.8759701330494564,0.9351851851851852
909,Viaa, Amsterdam University College,0.9209103700753305,0.9605734767025089
910,marnix, Amsterdam University College,0.8582962670185583,0.9275653923541247
911,hku, Amsterdam University College,0.8537263728709157,0.9249492900608519
912, Amsterdam University College, Amsterdam University College,0.0,0.0
913,avans, Amsterdam University College,0.7965862598090906,0.9189443920829407
914, UVH , Amsterdam University College,0.8022142836376858,0.9309623430962343
915,vlhuas , Amsterdam University College,0.9122221456423323,0.9542682926829268
916,Windesheim, Amsterdam University College,0.8755149760448238,0.9339622641509434
917,AHK , Amsterdam University College,0.8390204099958803,0.922077922077922
918, TIAS , Amsterdam University College,0.8312395395946609,0.9327569644572526
919,BUAS , Amsterdam University College,0.8298605265599821,0.9136960600375235
920,TU Delft, Amsterdam University College,0.8721446436263081,0.9387755102040817
921, HZ , Amsterdam University College,0.8699796329697641,0.9404255319148936
922, tio , Amsterdam University College,0.8446089208671826,0.9162303664921466
923, hogeschool Leiden , Amsterdam University College,0.8795171006646252,0.9565217391304348
924, rotterdam uas , Amsterdam University College,0.8064102910968937,0.9137500000000001
925,Fontys, Amsterdam University College,0.8423117271391133,0.9168539325842696
926,Aeres, Amsterdam University College,0.8524859979301487,0.9213759213759214
927,Saxion, Amsterdam University College,0.7940318421151854,0.8993610223642172
928,NHL Stendedn, Amsterdam University College,0.8173655515533379,0.9425543781372002
929, Universiteit Utrecht , Amsterdam University College,0.8137579776807659,0.9122807017543859
930,The Hague, Amsterdam University College,0.856374851221557,0.9226361031518625
931, HAS, Amsterdam University College,0.8488845284588254,0.9183098591549296
932, Hotelschool The Hague, Amsterdam University College,0.8320774054056277,0.9107551487414187
933, Design academy Eindhoven , Amsterdam University College,0.8587683383248589,0.9285714285714286
934, Royal academy of art The Hague, Amsterdam University College,0.8598377657729571,0.9246376811594202
935,Wittenborg, Amsterdam University College,0.8366673472179688,0.9113924050632911
936, Royal Conservatoire The Hague, Amsterdam University College,0.8210921969267407,0.9248826291079812
937,codarts, Amsterdam University College,0.8562920030272363,0.9241379310344827
938,Webster, Amsterdam University College,0.8156298043066426,0.900709219858156
939,amsterdamuas, Amsterdam University College,0.8135507307395395,0.9089430894308943
940, EUR ,avans,0.7453112407773215,0.8618827160493827
941, Leiden University ,avans,0.6943295952471967,0.8225063938618926
942, WUR ,avans,0.875,0.9688128772635815
943, rug ,avans,0.7653515490256015,0.8684344722080571
944, Maastricht University ,avans,0.8081494385775546,0.9181818181818182
945, Vrije Universiteit Amsterdam ,avans,0.7125229050430801,0.8394777265745008
946, TU Eindhoven ,avans,0.9246816475371589,0.9867211440245148
947, University of Twente ,avans,0.7016592332559022,0.8253131179960448
948, Tilburg University ,avans,0.6687224164078878,0.8015267175572519
949, Open University ,avans,0.8254832965159808,0.94140625
950, HAN ,avans,0.8312067683619209,0.9620123203285421
951,ZUYD,avans,0.6127451303233671,0.7714285714285715
952,AUAS ,avans,0.7198673699294793,0.8587619877942458
953, international HU ,avans,0.6780630839555526,0.8394160583941606
954,tinbergen,avans,0.8050943645527364,0.9286403085824494
955,artez,avans,0.7115804199584962,0.8638454461821528
956,Viaa,avans,0.8892892785510251,0.9660194174757282
957,marnix,avans,0.6744397164714079,0.8321428571428572
958,hku,avans,0.6991117779968573,0.8471731448763251
959, Amsterdam University College,avans,0.7965862598090906,0.9189443920829407
960,avans,avans,0.0,0.0
961, UVH ,avans,0.7002847181313612,0.8266395526182003
962,vlhuas ,avans,0.8687018351359719,0.9522024367385192
963,Windesheim,avans,0.7809355644833121,0.9184466019417475
964,AHK ,avans,0.606054975966855,0.7721843003412969
965, TIAS ,avans,0.6202913712560134,0.7657068062827225
966,BUAS ,avans,0.6501511175946986,0.8112379280070237
967,TU Delft,avans,0.8425031991212771,0.9577039274924471
968, HZ ,avans,0.7262507531771918,0.8478425435276306
969, tio ,avans,0.7222754735186199,0.8772426817752597
970, hogeschool Leiden ,avans,0.8822102026870611,0.9794026776519053
971, rotterdam uas ,avans,0.551941645740327,0.7166276346604216
972,Fontys,avans,0.688756322073,0.847846012832264
973,Aeres,avans,0.6957929289700331,0.8590225563909775
974,Saxion,avans,0.7425414348060644,0.8607003891050584
975,NHL Stendedn,avans,0.6060585953703701,0.7668513388734995
976, Universiteit Utrecht ,avans,0.8279353118061935,0.9571865443425076
977,The Hague,avans,0.8315022902970295,0.933271547729379
978, HAS,avans,0.736364705581772,0.8898467432950191
979, Hotelschool The Hague,avans,0.6590334209269464,0.8319327731092436
980, Design academy Eindhoven ,avans,0.6607838720268986,0.8209219858156028
981, Royal academy of art The Hague,avans,0.7794356133718576,0.9116809116809117
982,Wittenborg,avans,0.786995952946498,0.9198841698841699
983, Royal Conservatoire The Hague,avans,0.8425821209469887,0.9670781893004116
984,codarts,avans,0.8534373834673802,0.9507722007722008
985,Webster,avans,0.8261884173934436,0.9414634146341463
986,amsterdamuas,avans,0.6235558433518372,0.783851976450799
987, EUR , UVH ,0.7091627640068509,0.8505250154416306
988, Leiden University , UVH ,0.6755944299250618,0.8063943161634103
989, WUR , UVH ,0.8671716364445805,0.9715743440233237
990, rug , UVH ,0.6950234913461973,0.8201992753623188
991, Maastricht University , UVH ,0.8145462217341639,0.9300746775288526
992, Vrije Universiteit Amsterdam , UVH ,0.6572662495427335,0.8158551810237203
993, TU Eindhoven , UVH ,0.9119138030002706,0.986764705882353
994, University of Twente , UVH ,0.6643247438713962,0.8055096418732782
995, Tilburg University , UVH ,0.6583036597476639,0.7983059820010587
996, Open University , UVH ,0.8329399684358322,0.9514978601997147
997, HAN , UVH ,0.8651350038507396,0.9743024963289281
998,ZUYD, UVH ,0.7476690612320701,0.871044776119403
999,AUAS , UVH ,0.7590036170696421,0.892156862745098
1000, international HU , UVH ,0.7589758244519754,0.8961384820239681
1001,tinbergen, UVH ,0.8642935756659134,0.9575208913649025
1002,artez, UVH ,0.8090591243243542,0.9229235880398671
1003,Viaa, UVH ,0.8824419945561423,0.968727789623312
1004,marnix, UVH ,0.7703581075628578,0.8978529603122967
1005,hku, UVH ,0.8134304767295961,0.9187979539641944
1006, Amsterdam University College, UVH ,0.8022142836376858,0.9309623430962343
1007,avans, UVH ,0.7002847181313612,0.8266395526182003
1008, UVH , UVH ,0.0,0.0
1009,vlhuas , UVH ,0.8499570940742043,0.9519163763066202
1010,Windesheim, UVH ,0.8391972962081993,0.948843728100911
1011,AHK , UVH ,0.7195956336963154,0.859375
1012, TIAS , UVH ,0.7186965983779783,0.839632277834525
1013,BUAS , UVH ,0.7745948808687548,0.8959390862944162
1014,TU Delft, UVH ,0.9113133248404828,0.9798994974874372
1015, HZ , UVH ,0.7538223935090345,0.8736717827626919
1016, tio , UVH ,0.8087265708789113,0.9278420694349898
1017, hogeschool Leiden , UVH ,0.910457734159015,0.9867549668874173
1018, rotterdam uas , UVH ,0.7112076934832493,0.8419851682829436
1019,Fontys, UVH ,0.7687811683341157,0.9024716098864396
1020,Aeres, UVH ,0.8184225942908909,0.92904953145917
1021,Saxion, UVH ,0.7193634779317104,0.8573193329215565
1022,NHL Stendedn, UVH ,0.6323349518629555,0.7767106842737095
1023, Universiteit Utrecht , UVH ,0.8442841319313931,0.967008797653959
1024,The Hague, UVH ,0.8141907821242893,0.9348579348579349
1025, HAS, UVH ,0.8257286014624068,0.9381443298969072
1026, Hotelschool The Hague, UVH ,0.7760014335862376,0.9064796259185037
1027, Design academy Eindhoven , UVH ,0.7716353408044361,0.8964630225080386
1028, Royal academy of art The Hague, UVH ,0.841745004019196,0.9456297315898142
1029,Wittenborg, UVH ,0.8330915270314356,0.946078431372549
1030, Royal Conservatoire The Hague, UVH ,0.8836570676572337,0.9794419970631424
1031,codarts, UVH ,0.8762055696645581,0.9641350210970464
1032,Webster, UVH ,0.8507428328615696,0.9567375886524823
1033,amsterdamuas, UVH ,0.7599802037365111,0.8815628815628815
1034, EUR ,vlhuas ,0.9049543208129783,0.9580745341614907
1035, Leiden University ,vlhuas ,0.9041066565048248,0.9697386519944979
1036, WUR ,vlhuas ,0.9600956557766189,0.9815668202764977
1037, rug ,vlhuas ,0.8784923523717585,0.9603232916972814
1038, Maastricht University ,vlhuas ,0.926165307875036,0.9623655913978495
1039, Vrije Universiteit Amsterdam ,vlhuas ,0.8979083827104914,0.9556868537666174
1040, TU Eindhoven ,vlhuas ,0.9856659364071585,0.9946524064171123
1041, University of Twente ,vlhuas ,0.899727672455406,0.9617834394904459
1042, Tilburg University ,vlhuas ,0.8791609910014919,0.9555125725338491
1043, Open University ,vlhuas ,0.928038929044921,0.962962962962963
1044, HAN ,vlhuas ,0.954853388161352,0.9802955665024631
1045,ZUYD,vlhuas ,0.8802380749313836,0.9474474474474475
1046,AUAS ,vlhuas ,0.910157909963625,0.9566115702479339
1047, international HU ,vlhuas ,0.8823360761143476,0.9411764705882353
1048,tinbergen,vlhuas ,0.9087710702568496,0.9522184300341296
1049,artez,vlhuas ,0.9035716161392122,0.9513381995133819
1050,Viaa,vlhuas ,0.9608705711784339,0.98046875
1051,marnix,vlhuas ,0.8886067732635584,0.9456066945606695
1052,hku,vlhuas ,0.9096370818900923,0.95625
1053, Amsterdam University College,vlhuas ,0.9122221456423323,0.9542682926829268
1054,avans,vlhuas ,0.8687018351359719,0.9522024367385192
1055, UVH ,vlhuas ,0.8499570940742043,0.9519163763066202
1056,vlhuas ,vlhuas ,0.0,0.0
1057,Windesheim,vlhuas ,0.9419306495927037,0.9700996677740864
1058,AHK ,vlhuas ,0.8539854222719672,0.9327731092436975
1059, TIAS ,vlhuas ,0.9055326335765214,0.9655831739961759
1060,BUAS ,vlhuas ,0.8953287895338506,0.950381679389313
1061,TU Delft,vlhuas ,0.9350569989177593,0.96875
1062, HZ ,vlhuas ,0.8854361341132485,0.9502923976608187
1063, tio ,vlhuas ,0.9048617287996062,0.9509536784741144
1064, hogeschool Leiden ,vlhuas ,0.927144968421344,0.9725274725274725
1065, rotterdam uas ,vlhuas ,0.8656330378626113,0.9447236180904522
1066,Fontys,vlhuas ,0.8608364262523415,0.9290780141843972
1067,Aeres,vlhuas ,0.9297545904524828,0.9646464646464646
1068,Saxion,vlhuas ,0.8861282068481948,0.9490445859872612
1069,NHL Stendedn,vlhuas ,0.8552517299486118,0.9581473214285714
1070, Universiteit Utrecht ,vlhuas ,0.9290500050207979,0.9669811320754716
1071,The Hague,vlhuas ,0.889991314760945,0.9420731707317073
1072, HAS,vlhuas ,0.8752213566461562,0.933933933933934
1073, Hotelschool The Hague,vlhuas ,0.9062694489022234,0.9531615925058547
1074, Design academy Eindhoven ,vlhuas ,0.9002878151509873,0.952191235059761
1075, Royal academy of art The Hague,vlhuas ,0.9295881823405735,0.9636363636363636
1076,Wittenborg,vlhuas ,0.9111106631919337,0.9534883720930233
1077, Royal Conservatoire The Hague,vlhuas ,0.9391464455587425,0.9743589743589743
1078,codarts,vlhuas ,0.9431206154941776,0.9709090909090909
1079,Webster,vlhuas ,0.9498307774250547,0.9744525547445255
1080,amsterdamuas,vlhuas ,0.8985300758261228,0.9543973941368078
1081, EUR ,Windesheim,0.8502309705308079,0.9328
1082, Leiden University ,Windesheim,0.8520841551686926,0.9530483531885073
1083, WUR ,Windesheim,0.9393660937409167,0.9715639810426541
1084, rug ,Windesheim,0.8700761684627902,0.9579025110782866
1085, Maastricht University ,Windesheim,0.871782358162392,0.9329608938547486
1086, Vrije Universiteit Amsterdam ,Windesheim,0.8379791904682273,0.9283536585365854
1087, TU Eindhoven ,Windesheim,0.9419190877507957,0.9777777777777777
1088, University of Twente ,Windesheim,0.8419950353616765,0.9389978213507625
1089, Tilburg University ,Windesheim,0.8163873812074077,0.9314796425024826
1090, Open University ,Windesheim,0.897946062737171,0.9465648854961832
1091, HAN ,Windesheim,0.7599019808004877,0.8846153846153846
1092,ZUYD,Windesheim,0.8058922561448694,0.9126365054602184
1093,AUAS ,Windesheim,0.8006471291279349,0.8989010989010989
1094, international HU ,Windesheim,0.7524471959968687,0.8682926829268293
1095,tinbergen,Windesheim,0.8151724586443542,0.8981818181818182
1096,artez,Windesheim,0.7069577409918153,0.8365122615803815
1097,Viaa,Windesheim,0.9524348505845506,0.9760956175298805
1098,marnix,Windesheim,0.7222401166035746,0.8532110091743119
1099,hku,Windesheim,0.7646203985653264,0.8781038374717833
1100, Amsterdam University College,Windesheim,0.8755149760448238,0.9339622641509434
1101,avans,Windesheim,0.7809355644833121,0.9184466019417475
1102, UVH ,Windesheim,0.8391972962081993,0.948843728100911
1103,vlhuas ,Windesheim,0.9419306495927037,0.9700996677740864
1104,Windesheim,Windesheim,0.0,0.0
1105,AHK ,Windesheim,0.7559469318491631,0.8831858407079646
1106, TIAS ,Windesheim,0.8032951183688714,0.9262948207171314
1107,BUAS ,Windesheim,0.7838606311217422,0.8924949290060852
1108,TU Delft,Windesheim,0.8120387085217997,0.9033816425120773
1109, HZ ,Windesheim,0.8532286430177449,0.9359165424739195
1110, tio ,Windesheim,0.6359208791514999,0.7827476038338659
1111, hogeschool Leiden ,Windesheim,0.808116774799646,0.9235294117647059
1112, rotterdam uas ,Windesheim,0.7741777174232675,0.9043250327653998
1113,Fontys,Windesheim,0.7462522565044296,0.8632911392405063
1114,Aeres,Windesheim,0.7916095172549474,0.8876712328767123
1115,Saxion,Windesheim,0.8413927743439731,0.9281045751633987
1116,NHL Stendedn,Windesheim,0.7986306101749665,0.9414772727272728
1117, Universiteit Utrecht ,Windesheim,0.8151876689098908,0.9086294416243654
1118,The Hague,Windesheim,0.9237533378332398,0.9606060606060606
1119, HAS,Windesheim,0.7874195052242698,0.8821656050955414
1120, Hotelschool The Hague,Windesheim,0.7863672655390431,0.8869346733668342
1121, Design academy Eindhoven ,Windesheim,0.772733794276429,0.8846153846153846
1122, Royal academy of art The Hague,Windesheim,0.7800772565833733,0.8770764119601329
1123,Wittenborg,Windesheim,0.8392075140251931,0.9125874125874126
1124, Royal Conservatoire The Hague,Windesheim,0.8273970983270945,0.9230769230769231
1125,codarts,Windesheim,0.8919660460746393,0.9431818181818182
1126,Webster,Windesheim,0.8547977193769893,0.9221789883268483
1127,amsterdamuas,Windesheim,0.7870824751680422,0.9
1128, EUR ,AHK ,0.7659748774042439,0.8675799086757991
1129, Leiden University ,AHK ,0.7689300921383401,0.886780905752754
1130, WUR ,AHK ,0.8627831938760955,0.9536679536679536
1131, rug ,AHK ,0.7807726912217152,0.8914431673052363
1132, Maastricht University ,AHK ,0.8367842479929113,0.9173047473200613
1133, Vrije Universiteit Amsterdam ,AHK ,0.746459081532407,0.8552338530066815
1134, TU Eindhoven ,AHK ,0.9178504469765557,0.9799599198396793
1135, University of Twente ,AHK ,0.7589587224838737,0.8684668989547039
1136, Tilburg University ,AHK ,0.6958858899791703,0.8315262718932444
1137, Open University ,AHK ,0.8350343634027029,0.928698752228164
1138, HAN ,AHK ,0.8059461317940547,0.9397590361445783
1139,ZUYD,AHK ,0.629363312298629,0.773109243697479
1140,AUAS ,AHK ,0.7351986558954782,0.8495821727019499
1141, international HU ,AHK ,0.6913595677182347,0.8223880597014925
1142,tinbergen,AHK ,0.7871295992126177,0.9001751313485113
1143,artez,AHK ,0.6822331340699922,0.8194662480376766
1144,Viaa,AHK ,0.8923582812278974,0.956989247311828
1145,marnix,AHK ,0.6415123736177143,0.7849779086892489
1146,hku,AHK ,0.6917402346987673,0.8206599713055954
1147, Amsterdam University College,AHK ,0.8390204099958803,0.922077922077922
1148,avans,AHK ,0.606054975966855,0.7721843003412969
1149, UVH ,AHK ,0.7195956336963154,0.859375
1150,vlhuas ,AHK ,0.8539854222719672,0.9327731092436975
1151,Windesheim,AHK ,0.7559469318491631,0.8831858407079646
1152,AHK ,AHK ,0.0,0.0
1153, TIAS ,AHK ,0.6661371012729275,0.8120237087214225
1154,BUAS ,AHK ,0.5962357852512008,0.7485632183908046
1155,TU Delft,AHK ,0.8139034867414894,0.9323017408123792
1156, HZ ,AHK ,0.7508881819003769,0.8582417582417583
1157, tio ,AHK ,0.6819408256225934,0.8252911813643926
1158, hogeschool Leiden ,AHK ,0.8496865200342489,0.963265306122449
1159, rotterdam uas ,AHK ,0.6482195037063465,0.790625
1160,Fontys,AHK ,0.6809774058425533,0.8165137614678899
1161,Aeres,AHK ,0.6894371192084239,0.826645264847512
1162,Saxion,AHK ,0.7736267854589237,0.8724137931034482
1163,NHL Stendedn,AHK ,0.6792357239103957,0.8472075869336143
1164, Universiteit Utrecht ,AHK ,0.8141167807541718,0.937007874015748
1165,The Hague,AHK ,0.8639517035895816,0.9346092503987241
1166, HAS,AHK ,0.7399580323409303,0.8657718120805369
1167, Hotelschool The Hague,AHK ,0.6481493575090891,0.7943485086342229
1168, Design academy Eindhoven ,AHK ,0.6833171756341792,0.8137254901960784
1169, Royal academy of art The Hague,AHK ,0.7276137338998745,0.8608247422680413
1170,Wittenborg,AHK ,0.7889499293951445,0.8996539792387543
1171, Royal Conservatoire The Hague,AHK ,0.8256219436708198,0.9495967741935484
1172,codarts,AHK ,0.8777575532802298,0.9477351916376306
1173,Webster,AHK ,0.8398083716042837,0.9307282415630551
1174,amsterdamuas,AHK ,0.582543488277436,0.7362204724409449
1175, EUR , TIAS ,0.7824601457672197,0.8836307214895267
1176, Leiden University , TIAS ,0.6974169155985104,0.8252980819077242
1177, WUR , TIAS ,0.8643708354730802,0.9654811715481172
1178, rug , TIAS ,0.7858585234166511,0.8816598360655737
1179, Maastricht University , TIAS ,0.8131427970233404,0.9194756554307116
1180, Vrije Universiteit Amsterdam , TIAS ,0.7406301342238708,0.8565891472868217
1181, TU Eindhoven , TIAS ,0.9350407545106758,0.9883597883597883
1182, University of Twente , TIAS ,0.7234494047117458,0.8398671096345515
1183, Tilburg University , TIAS ,0.6991340229368914,0.8229299363057325
1184, Open University , TIAS ,0.8488017536802164,0.9488465396188566
1185, HAN , TIAS ,0.8558529279576641,0.9671610169491526
1186,ZUYD, TIAS ,0.677176481886191,0.8153225806451613
1187,AUAS , TIAS ,0.7338561353428833,0.8654188948306596
1188, international HU , TIAS ,0.6979603532556691,0.8491620111731844
1189,tinbergen, TIAS ,0.7932839349940806,0.9228456913827655
1190,artez, TIAS ,0.7278712546347703,0.8709981167608286
1191,Viaa, TIAS ,0.8936037297638384,0.9668674698795181
1192,marnix, TIAS ,0.7370030786546709,0.8673196794300979
1193,hku, TIAS ,0.7287677396915048,0.8629032258064516
1194, Amsterdam University College, TIAS ,0.8312395395946609,0.9327569644572526
1195,avans, TIAS ,0.6202913712560134,0.7657068062827225
1196, UVH , TIAS ,0.7186965983779783,0.839632277834525
1197,vlhuas , TIAS ,0.9055326335765214,0.9655831739961759
1198,Windesheim, TIAS ,0.8032951183688714,0.9262948207171314
1199,AHK , TIAS ,0.6661371012729275,0.8120237087214225
1200, TIAS , TIAS ,0.0,0.0
1201,BUAS , TIAS ,0.7246779804879955,0.8559027777777778
1202,TU Delft, TIAS ,0.8509342461282413,0.959375
1203, HZ , TIAS ,0.7417973785427088,0.8569230769230769
1204, tio , TIAS ,0.721277723962021,0.8751219512195122
1205, hogeschool Leiden , TIAS ,0.8979489617180971,0.9818763326226013
1206, rotterdam uas , TIAS ,0.6426966222226258,0.7854984894259819
1207,Fontys, TIAS ,0.6961351940306458,0.8502824858757062
1208,Aeres, TIAS ,0.7168024836897197,0.8683957732949088
1209,Saxion, TIAS ,0.7522396272611069,0.8657664813343924
1210,NHL Stendedn, TIAS ,0.6580996589477679,0.8049886621315192
1211, Universiteit Utrecht , TIAS ,0.8496734156813218,0.9621451104100947
1212,The Hague, TIAS ,0.8664203318679651,0.947119924457035
1213, HAS, TIAS ,0.7499767960536412,0.8946850393700787
1214, Hotelschool The Hague, TIAS ,0.7335539900188867,0.8718662952646239
1215, Design academy Eindhoven , TIAS ,0.7346936475857333,0.8639157155399473
1216, Royal academy of art The Hague, TIAS ,0.7534281797784015,0.8988095238095238
1217,Wittenborg, TIAS ,0.7907379010209754,0.9202392821535393
1218, Royal Conservatoire The Hague, TIAS ,0.8796610694646639,0.9745762711864406
1219,codarts, TIAS ,0.8623292371153594,0.953187250996016
1220,Webster, TIAS ,0.8494126581838394,0.9488977955911824
1221,amsterdamuas, TIAS ,0.6849781195267073,0.8240200166805671
1222, EUR ,BUAS ,0.8153283380255418,0.8992718446601942
1223, Leiden University ,BUAS ,0.7727136888555854,0.8948374760994264
1224, WUR ,BUAS ,0.8865025137313034,0.958997722095672
1225, rug ,BUAS ,0.8108462109924708,0.9123847167325428
1226, Maastricht University ,BUAS ,0.8433307221569426,0.9182608695652174
1227, Vrije Universiteit Amsterdam ,BUAS ,0.7698525550805291,0.8720095693779905
1228, TU Eindhoven ,BUAS ,0.9003412207527738,0.973365617433414
1229, University of Twente ,BUAS ,0.7746580148574241,0.8821362799263351
1230, Tilburg University ,BUAS ,0.749285286625357,0.8703862660944206
1231, Open University ,BUAS ,0.8317120991891556,0.9227557411273486
1232, HAN ,BUAS ,0.7788533237480093,0.9247572815533981
1233,ZUYD,BUAS ,0.6820772475655577,0.8139240506329114
1234,AUAS ,BUAS ,0.7809722601377498,0.8772727272727273
1235, international HU ,BUAS ,0.6967998613460807,0.822742474916388
1236,tinbergen,BUAS ,0.8105407006140006,0.9074446680080483
1237,artez,BUAS ,0.7287820368746727,0.8460207612456747
1238,Viaa,BUAS ,0.9060188713903551,0.9602510460251046
1239,marnix,BUAS ,0.6940028152378344,0.8197767145135566
1240,hku,BUAS ,0.752505304148107,0.8591331269349846
1241, Amsterdam University College,BUAS ,0.8298605265599821,0.9136960600375235
1242,avans,BUAS ,0.6501511175946986,0.8112379280070237
1243, UVH ,BUAS ,0.7745948808687548,0.8959390862944162
1244,vlhuas ,BUAS ,0.8953287895338506,0.950381679389313
1245,Windesheim,BUAS ,0.7838606311217422,0.8924949290060852
1246,AHK ,BUAS ,0.5962357852512008,0.7485632183908046
1247, TIAS ,BUAS ,0.7246779804879955,0.8559027777777778
1248,BUAS ,BUAS ,0.0,0.0
1249,TU Delft,BUAS ,0.8358103049339285,0.9362186788154897
1250, HZ ,BUAS ,0.7785092297254687,0.8776470588235294
1251, tio ,BUAS ,0.7260633416290756,0.8478664192949907
1252, hogeschool Leiden ,BUAS ,0.8434359602012643,0.958128078817734
1253, rotterdam uas ,BUAS ,0.6332695478410109,0.7855530474040632
1254,Fontys,BUAS ,0.6892123629106504,0.8181818181818181
1255,Aeres,BUAS ,0.7177503117770969,0.8402154398563735
1256,Saxion,BUAS ,0.7930775749017298,0.8855721393034826
1257,NHL Stendedn,BUAS ,0.6974777300398313,0.8663072776280323
1258, Universiteit Utrecht ,BUAS ,0.8078107310623087,0.9294117647058824
1259,The Hague,BUAS ,0.904851866706076,0.9533213644524237
1260, HAS,BUAS ,0.774154376480893,0.8806818181818181
1261, Hotelschool The Hague,BUAS ,0.7304457906267792,0.8462837837837838
1262, Design academy Eindhoven ,BUAS ,0.705890830771249,0.8276923076923077
1263, Royal academy of art The Hague,BUAS ,0.7441019648080468,0.8644400785854617
1264,Wittenborg,BUAS ,0.8033602735600832,0.9023904382470119
1265, Royal Conservatoire The Hague,BUAS ,0.8307642237195313,0.9468599033816425
1266,codarts,BUAS ,0.892147629745386,0.9515151515151515
1267,Webster,BUAS ,0.836921997595448,0.9251559251559252
1268,amsterdamuas,BUAS ,0.6266462997457237,0.772027972027972
1269, EUR ,TU Delft,0.923088046946834,0.9738219895287958
1270, Leiden University ,TU Delft,0.8857194683873167,0.9738941261783901
1271, WUR ,TU Delft,0.9273452257851129,0.9624060150375939
1272, rug ,TU Delft,0.9016747466068921,0.9769585253456221
1273, Maastricht University ,TU Delft,0.8770902368945608,0.9442508710801394
1274, Vrije Universiteit Amsterdam ,TU Delft,0.8810364166968137,0.96
1275, TU Eindhoven ,TU Delft,0.9582426154670338,0.9805825242718447
1276, University of Twente ,TU Delft,0.8945161652903106,0.9700805523590333
1277, Tilburg University ,TU Delft,0.8584255074360307,0.9614583333333333
1278, Open University ,TU Delft,0.8742196408514906,0.9351351351351351
1279, HAN ,TU Delft,0.7534015190419641,0.8623853211009174
1280,ZUYD,TU Delft,0.84050955543422,0.9453924914675768
1281,AUAS ,TU Delft,0.8504433392289468,0.9396984924623115
1282, international HU ,TU Delft,0.8088378336542263,0.9185393258426966
1283,tinbergen,TU Delft,0.8386431407220751,0.9178743961352657
1284,artez,TU Delft,0.8033622527847024,0.9125
1285,Viaa,TU Delft,0.9430049059265558,0.9710982658959537
1286,marnix,TU Delft,0.8190254936604177,0.9260204081632653
1287,hku,TU Delft,0.84957633683083,0.9390862944162437
1288, Amsterdam University College,TU Delft,0.8721446436263081,0.9387755102040817
1289,avans,TU Delft,0.8425031991212771,0.9577039274924471
1290, UVH ,TU Delft,0.9113133248404828,0.9798994974874372
1291,vlhuas ,TU Delft,0.9350569989177593,0.96875
1292,Windesheim,TU Delft,0.8120387085217997,0.9033816425120773
1293,AHK ,TU Delft,0.8139034867414894,0.9323017408123792
